circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-III,B.BHOOPATHI-0109,GENERAL PURPOSE,7,3,3.0,4.0,3.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-III,B.BHOOPATHI-0121,GENERAL PURPOSE,7,1,1.0,32.0,1.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-III,B.TANAJI LI-0138,GENERAL PURPOSE,7,1,,0.0,0.08
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-III,K.ASHOK FM-0123,GENERAL PURPOSE,7,1,1.0,1.0,1.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-III,K.ASHOK FM-0135,GENERAL PURPOSE,7,2,2.0,98.0,5.62
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-III,KANAKA  REDDY,GENERAL PURPOSE,7,3,2.0,192.0,17.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-III,L. ASHOK FM,GENERAL PURPOSE,7,10,10.0,5881.0,91.94
SIDDIPET,HUSNABAD,BEJJANKI,KOHEDA,SOMARAPUPALLE,GENERAL PURPOSE,7,1,,0.0,1.0
SIDDIPET,HUSNABAD,BEJJANKI,KOHEDA,SRIRUMULUPALLY,GENERAL PURPOSE,7,4,3.0,29.0,4.26
SIDDIPET,HUSNABAD,BEJJANKI,KOHEDA,TEEGALAKUNTA PALLY,GENERAL PURPOSE,7,2,1.0,34.0,1.28
SIDDIPET,HUSNABAD,BEJJANKI,KOHEDA,VARIKOL,GENERAL PURPOSE,7,3,2.0,145.0,1.52
SIDDIPET,HUSNABAD,BEJJANKI,KOHEDA,VENKATESHWARA PALLY,GENERAL PURPOSE,7,1,1.0,6.0,1.0
SIDDIPET,HUSNABAD,BEJJANKI,KOHEDA,VINJAPALLY,GENERAL PURPOSE,7,4,2.0,26.0,3.26
SIDDIPET,HUSNABAD,BEJJANKI,THOTAPALLI,BEGUMPET,GENERAL PURPOSE,7,4,4.0,87.0,2.6
SIDDIPET,HUSNABAD,BEJJANKI,THOTAPALLI,DACHARAM,GENERAL PURPOSE,7,6,4.0,115.0,4.58
SIDDIPET,HUSNABAD,BEJJANKI,THOTAPALLI,DEVAKKAPALLY,GENERAL PURPOSE,7,1,1.0,0.0,0.32
SIDDIPET,HUSNABAD,BEJJANKI,THOTAPALLI,ENNAMPALLY,GENERAL PURPOSE,7,2,1.0,2.0,1.26
SIDDIPET,GAJWEL,MULUGU,WARGAL,TUNKI KASLA,GENERAL PURPOSE,7,2,2.0,8.0,1.24
SIDDIPET,GAJWEL,MULUGU,WARGAL,TUNKI MAKTA,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,GAJWEL,MULUGU,WARGAL,VELLORE,GENERAL PURPOSE,7,6,5.0,36.0,4.44
SIDDIPET,GAJWEL,MULUGU,WARGAL,WARGAL,GENERAL PURPOSE,7,17,13.0,23373.0,138.66
SIDDIPET,GAJWEL,TUKKAPUR,DOULATHABAD,AHMEDNAGAR,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,GAJWEL,TUKKAPUR,DOULATHABAD,APPAIPALLY,GENERAL PURPOSE,7,1,1.0,-95.0,1.0
SIDDIPET,GAJWEL,TUKKAPUR,DOULATHABAD,CHATLA NARASAMPALLY,GENERAL PURPOSE,7,1,1.0,27.0,1.0
SIDDIPET,GAJWEL,TUKKAPUR,DOULATHABAD,DEEPAYAMPALLY,GENERAL PURPOSE,7,1,1.0,37.0,1.0
SIDDIPET,GAJWEL,TUKKAPUR,DOULATHABAD,DOMMAT,GENERAL PURPOSE,7,3,2.0,1.0,2.2
SIDDIPET,GAJWEL,TUKKAPUR,DOULATHABAD,DOULATHABAD,GENERAL PURPOSE,7,6,6.0,5403.0,9.78
SIDDIPET,GAJWEL,TUKKAPUR,DOULATHABAD,DOULTHABAD,GENERAL PURPOSE,7,9,3.0,23.0,6.16
SIDDIPET,GAJWEL,TUKKAPUR,DOULATHABAD,GAJULA PALLY,GENERAL PURPOSE,7,1,1.0,2.0,1.0
SIDDIPET,GAJWEL,TUKKAPUR,DOULATHABAD,GODUGUPALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-III,MD.GAFFAR-0141,GENERAL PURPOSE,7,1,1.0,111.0,5.0
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-III,NARESH ARTISAN-0126,GENERAL PURPOSE,7,9,5.0,375.0,6.9
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-III,NARESH ARTISAN-0136,GENERAL PURPOSE,7,10,9.0,-97.0,10.64
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-III,P.RAJIREDDY-0124,GENERAL PURPOSE,7,7,7.0,1237.0,6.6
SIDDIPET,SIDDIPET,SIDDIPET TOWN,SIDDIPET TOWN-III,P.RAJIREDDY-0142,GENERAL PURPOSE,7,9,7.0,326.0,13.78
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL RURAL,CHITYAL,GENERAL PURPOSE,7,2,2.0,31.0,2.0
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL RURAL,DANAMPALLI,GENERAL PURPOSE,7,3,2.0,13.0,2.24
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL RURAL,GOWRAIPALLI,GENERAL PURPOSE,7,2,1.0,0.0,0.48
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL RURAL,GURAVANNA PETA,GENERAL PURPOSE,7,3,3.0,6.0,3.0
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL RURAL,IYNAPUR,GENERAL PURPOSE,7,11,5.0,88.0,6.0
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL RURAL,KADAVERUGU,GENERAL PURPOSE,7,5,4.0,57.0,3.49
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL RURAL,KISTAMPET,GENERAL PURPOSE,7,2,2.0,0.0,2.0
SIDDIPET,HUSNABAD,BEJJANKI,THOTAPALLI,GAGILLAPUR,GENERAL PURPOSE,7,2,2.0,1.0,2.0
SIDDIPET,HUSNABAD,BEJJANKI,THOTAPALLI,LAXMIPUR,GENERAL PURPOSE,7,1,1.0,30.0,1.0
SIDDIPET,HUSNABAD,BEJJANKI,THOTAPALLI,THOTAPALLY,GENERAL PURPOSE,7,8,8.0,152.0,10.32
SIDDIPET,HUSNABAD,BEJJANKI,THOTAPALLI,VADLUR,GENERAL PURPOSE,7,3,1.0,0.0,2.48
SIDDIPET,HUSNABAD,BEJJANKI,THOTAPALLI,VEERAPOOR,GENERAL PURPOSE,7,1,1.0,0.0,0.32
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,AKKANNAPET,GENERAL PURPOSE,7,8,7.0,15.0,8.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,ANTHAKKAPET,GENERAL PURPOSE,7,1,,0.0,1.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,ANTHAKPET,GENERAL PURPOSE,7,2,2.0,30.0,1.26
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,BONTHUPALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,CHAPATHANDA,GENERAL PURPOSE,7,3,2.0,5.0,3.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,CHOUTA PALLY,GENERAL PURPOSE,7,2,2.0,11.0,1.26
SIDDIPET,SIDDIPET,DUBBAK,CHITTAPUR,RAMESHWAR PALLY,GENERAL PURPOSE,7,3,3.0,20.0,3.0
SIDDIPET,SIDDIPET,DUBBAK,CHITTAPUR,ROGOTHAM PALLY,GENERAL PURPOSE,7,2,1.0,7.0,2.0
SIDDIPET,SIDDIPET,DUBBAK,CHITTAPUR,TALLA PALLY,GENERAL PURPOSE,7,1,1.0,3.0,0.12
SIDDIPET,SIDDIPET,DUBBAK,CHITTAPUR,THIMMA PUR,GENERAL PURPOSE,7,3,3.0,102.0,3.0
SIDDIPET,SIDDIPET,DUBBAK,DUBBAK,ACHMAIPALLY,GENERAL PURPOSE,7,2,2.0,0.0,2.0
SIDDIPET,SIDDIPET,DUBBAK,DUBBAK,APPANA PALLY,GENERAL PURPOSE,7,1,1.0,0.0,0.12
SIDDIPET,SIDDIPET,DUBBAK,DUBBAK,AREPALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,SIDDIPET,DUBBAK,DUBBAK,BALWANTH POOR,GENERAL PURPOSE,7,4,4.0,1.0,3.12
SIDDIPET,SIDDIPET,DUBBAK,DUBBAK,CHELLAPUR,GENERAL PURPOSE,7,3,3.0,2.0,3.0
SIDDIPET,SIDDIPET,DUBBAK,DUBBAK,CHERVAPUR,GENERAL PURPOSE,7,2,1.0,0.0,0.32
SIDDIPET,SIDDIPET,DUBBAK,DUBBAK,DUBBAK,GENERAL PURPOSE,7,29,22.0,3008.0,37.84
SIDDIPET,SIDDIPET,DUBBAK,DUBBAK,DUMPALLY,GENERAL PURPOSE,7,4,1.0,15.0,1.0
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL RURAL,KOMARAVALLI,GENERAL PURPOSE,7,25,22.0,8745.0,225.6
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL RURAL,MARRIMUCHALA,GENERAL PURPOSE,7,8,5.0,382.0,10.8
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL RURAL,NAGAPURI,GENERAL PURPOSE,7,8,6.0,197.0,6.06
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL RURAL,PEDDARAJIPET,GENERAL PURPOSE,7,2,2.0,3.0,2.0
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL RURAL,POSANPALLI,GENERAL PURPOSE,7,2,1.0,-18.0,1.36
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL RURAL,POTHIREDDIPALLI,GENERAL PURPOSE,7,3,2.0,69.0,1.48
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL RURAL,RAMSAGAR,GENERAL PURPOSE,7,1,,0.0,0.24
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL RURAL,RASOOLABAD,GENERAL PURPOSE,7,1,1.0,45.0,1.0
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL RURAL,THADUR,GENERAL PURPOSE,7,3,2.0,21.0,1.48
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL RURAL,THAPASPALLI,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,GANDHINAGAR,GENERAL PURPOSE,7,3,3.0,833.0,57.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,GOLLAPALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,GUBBADA(ANTHAKKAPET),GENERAL PURPOSE,7,1,,0.0,1.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,GUBBADI,GENERAL PURPOSE,7,1,1.0,13.0,1.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,GUBBADI ANTHAKAPET,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,GUBBADI JANGAON,GENERAL PURPOSE,7,1,,0.0,1.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,GUBBADI(JANGOAN),GENERAL PURPOSE,7,1,,0.0,1.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,JANGAM,GENERAL PURPOSE,7,5,3.0,95.0,3.52
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,JILLELAGADDA,GENERAL PURPOSE,7,3,3.0,1442.0,111.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,KATKOOR,GENERAL PURPOSE,7,5,4.0,262.0,3.56
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,KESHAVAPUR,GENERAL PURPOSE,7,1,1.0,5.0,1.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,KESHWAPUR,GENERAL PURPOSE,7,3,2.0,1.0,2.26
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,MAHAMMADAPUR,GENERAL PURPOSE,7,3,1.0,-100.0,2.26
SIDDIPET,SIDDIPET,DUBBAK,DUBBAK,GAMBEER PUR,GENERAL PURPOSE,7,2,2.0,0.0,2.0
SIDDIPET,SIDDIPET,DUBBAK,DUBBAK,HASSAINMEERA POOR,GENERAL PURPOSE,7,1,1.0,2.0,1.0
SIDDIPET,SIDDIPET,DUBBAK,DUBBAK,KAMMARPALLY,GENERAL PURPOSE,7,2,1.0,0.0,0.32
SIDDIPET,SIDDIPET,DUBBAK,DUBBAK,LACHAPET,GENERAL PURPOSE,7,10,4.0,-34.0,32.04
SIDDIPET,SIDDIPET,DUBBAK,DUBBAK,MALLAIPALLY,GENERAL PURPOSE,7,1,1.0,1.0,1.0
SIDDIPET,SIDDIPET,DUBBAK,DUBBAK,PEDDACHEKODE,GENERAL PURPOSE,7,3,2.0,0.0,2.2
SIDDIPET,SIDDIPET,DUBBAK,DUBBAK,PEDDACHIKODE,GENERAL PURPOSE,7,1,,0.0,1.0
SIDDIPET,SIDDIPET,DUBBAK,DUBBAK,PEDDAGUNDAVALLY,GENERAL PURPOSE,7,7,2.0,0.0,3.6
SIDDIPET,SIDDIPET,DUBBAK,DUBBAK,POTHARAM,GENERAL PURPOSE,7,2,2.0,0.0,2.0
SIDDIPET,SIDDIPET,DUBBAK,DUBBAK,RAJAKKA PET,GENERAL PURPOSE,7,5,5.0,221.0,4.5
SIDDIPET,SIDDIPET,DUBBAK,DUBBAK,RAKULAKUNTA,GENERAL PURPOSE,7,1,,0.0,0.12
SIDDIPET,SIDDIPET,DUBBAK,DUBBAK,RAMAKKAPET,GENERAL PURPOSE,7,11,4.0,1739.0,34.2
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL TOWN,AKNOOR,GENERAL PURPOSE,7,6,5.0,63.0,4.04
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL TOWN,CHERIAL (HQ),GENERAL PURPOSE,7,58,31.0,4763.0,161.52
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL TOWN,CHUNCHUNAKOTA,GENERAL PURPOSE,7,5,3.0,54.0,5.0
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL TOWN,DOMMATA (A),GENERAL PURPOSE,7,3,1.0,0.0,2.15
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL TOWN,DOMMATA (M),GENERAL PURPOSE,7,1,1.0,1.0,1.0
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL TOWN,GURIJAKUNTA,GENERAL PURPOSE,7,2,2.0,0.0,2.0
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL TOWN,MACHIREDDIPALLI,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL TOWN,MUSTYALA,GENERAL PURPOSE,7,9,5.0,551.0,7.14
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL TOWN,RAMPUR,GENERAL PURPOSE,7,3,2.0,0.0,3.0
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL TOWN,RUDRAYAPALLI,GENERAL PURPOSE,7,1,1.0,60.0,5.0
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL TOWN,VECHARANI,GENERAL PURPOSE,7,5,4.0,63.0,5.0
SIDDIPET,HUSNABAD,CHERIYAL,CHERIYAL TOWN,VEERANNAPET,GENERAL PURPOSE,7,2,2.0,5.0,2.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,MAHMADAPUR,GENERAL PURPOSE,7,2,2.0,34.0,1.26
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,MALLAM PALLY,GENERAL PURPOSE,7,3,3.0,43.0,2.26
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,MALLAMPALLY,GENERAL PURPOSE,7,2,1.0,84.0,1.26
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,MANCHILLABANDA,GENERAL PURPOSE,7,1,1.0,0.0,0.26
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,MIRZAPOOR,GENERAL PURPOSE,7,8,6.0,4555.0,32.78
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,MIRZAPUR,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,MOTHKULAPALLY,GENERAL PURPOSE,7,2,2.0,8.0,2.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,MOTHUKULAPALLY,GENERAL PURPOSE,7,1,1.0,11.0,1.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,NAGARAM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,NAGARAM ,GENERAL PURPOSE,7,1,,0.0,1.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,POTHARAM S,GENERAL PURPOSE,7,2,2.0,3.0,1.26
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,THOTAPALLY,GENERAL PURPOSE,7,4,2.0,0.0,2.52
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL,UMAPOOR,GENERAL PURPOSE,7,1,1.0,3.0,1.0
SIDDIPET,SIDDIPET,DUBBAK,DUBBAK,SHILAJI NAGAR,GENERAL PURPOSE,7,2,2.0,2.0,2.0
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,AKBARPET,GENERAL PURPOSE,7,1,1.0,80.0,1.0
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,ALMASPUR,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,ALWAL,GENERAL PURPOSE,7,3,2.0,9.0,2.12
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,ANDHAY,GENERAL PURPOSE,7,2,1.0,0.0,1.2
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,AREPALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,BEGAMPET,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,BHOOMPALLY,GENERAL PURPOSE,7,2,2.0,76.0,0.56
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,CHINNA TADKA PALLY,GENERAL PURPOSE,7,1,,0.0,1.0
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,DHARMARAM,GENERAL PURPOSE,7,1,1.0,0.0,0.2
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,GURRALAPALLY,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,JANGA PALLY,GENERAL PURPOSE,7,2,2.0,0.0,1.36
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,KASULABAD,GENERAL PURPOSE,7,4,3.0,17.0,2.6
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,KHAJIPUR,GENERAL PURPOSE,7,5,2.0,0.0,1.92
SIDDIPET,HUSNABAD,CHERIYAL,DHOOLMITTA,ARJUNAPATLA,GENERAL PURPOSE,7,6,2.0,0.0,5.24
SIDDIPET,HUSNABAD,CHERIYAL,DHOOLMITTA,BEHARANPALLI,GENERAL PURPOSE,7,3,3.0,7.0,2.28
SIDDIPET,HUSNABAD,CHERIYAL,DHOOLMITTA,BEKKAL,GENERAL PURPOSE,7,6,3.0,87.0,4.4
SIDDIPET,HUSNABAD,CHERIYAL,DHOOLMITTA,DHULMITTA,GENERAL PURPOSE,7,6,3.0,85.0,2.98
SIDDIPET,HUSNABAD,CHERIYAL,DHOOLMITTA,HANUMA THANDA,GENERAL PURPOSE,7,1,1.0,4.0,2.0
SIDDIPET,HUSNABAD,CHERIYAL,DHOOLMITTA,JALAPALLI,GENERAL PURPOSE,7,2,1.0,2.0,1.16
SIDDIPET,HUSNABAD,CHERIYAL,DHOOLMITTA,KAMALAYAPALLI,GENERAL PURPOSE,7,1,,0.0,0.24
SIDDIPET,HUSNABAD,CHERIYAL,DHOOLMITTA,KONDAPUR,GENERAL PURPOSE,7,4,1.0,26.0,4.0
SIDDIPET,HUSNABAD,CHERIYAL,DHOOLMITTA,KUTIGAL,GENERAL PURPOSE,7,2,2.0,7.0,1.16
SIDDIPET,HUSNABAD,CHERIYAL,DHOOLMITTA,LINGAPUR,GENERAL PURPOSE,7,3,,0.0,0.64
SIDDIPET,HUSNABAD,CHERIYAL,DHOOLMITTA,REDYANAYAK THANDA,GENERAL PURPOSE,7,1,,0.0,1.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL WEST,BUDUGUPALLY,GENERAL PURPOSE,7,1,,0.0,1.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL WEST,DHARMARAM,GENERAL PURPOSE,7,3,3.0,137.0,2.5
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL WEST,GANDIPALLY,GENERAL PURPOSE,7,6,4.0,48.0,5.5
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL WEST,GOVERDHANAGIRI ,GENERAL PURPOSE,7,1,1.0,56.0,1.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL WEST,GOWARDHANA GIRI,GENERAL PURPOSE,7,3,2.0,0.0,2.28
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL WEST,GOWRAVELLY,GENERAL PURPOSE,7,6,6.0,66.0,5.26
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL WEST,KUNCHANPALLY,GENERAL PURPOSE,7,2,,0.0,1.26
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL WEST,KUNDANEENIPALLY,GENERAL PURPOSE,7,1,1.0,1.0,1.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL WEST,KUNDANENIPALLY,GENERAL PURPOSE,7,5,1.0,0.0,5.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL WEST,MALAPALLY,GENERAL PURPOSE,7,1,,0.0,0.28
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,KONDAPUR,GENERAL PURPOSE,7,1,1.0,2.0,1.0
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,KUDAVALLY,GENERAL PURPOSE,7,2,1.0,131.0,1.28
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,LAXMINAGAR,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,LINGU PALLY,GENERAL PURPOSE,7,1,1.0,5.0,1.0
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,MALLUPALLY,GENERAL PURPOSE,7,3,2.0,0.0,1.36
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,MIRDODDY,GENERAL PURPOSE,7,16,13.0,842.0,56.08
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,MOTHAY,GENERAL PURPOSE,7,3,2.0,0.0,1.4
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,PADDACHEPYAL,GENERAL PURPOSE,7,6,2.0,22.0,2.12
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,PEDDA CHEPAYAL,GENERAL PURPOSE,7,1,1.0,0.0,50.0
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,RUDHRARAM,GENERAL PURPOSE,7,3,2.0,42.0,0.68
SIDDIPET,SIDDIPET,DUBBAK,MIRDODDI,VEERA REDDY PALLY,GENERAL PURPOSE,7,1,,0.0,0.2
SIDDIPET,SIDDIPET,SIDDIPET RURAL,CHINNA KODUR,ALLIPUR,GENERAL PURPOSE,7,5,3.0,30.0,22.36
SIDDIPET,SIDDIPET,SIDDIPET RURAL,CHINNA KODUR,CHANDLAPUR,GENERAL PURPOSE,7,5,3.0,1082.0,41.58
SIDDIPET,HUSNABAD,CHERIYAL,DHOOLMITTA,THORNALA,GENERAL PURPOSE,7,2,1.0,0.0,2.0
SIDDIPET,HUSNABAD,CHERIYAL,MADDUR,DHARMARAM,GENERAL PURPOSE,7,1,,0.0,1.0
SIDDIPET,HUSNABAD,CHERIYAL,MADDUR,GAGILLAPUR,GENERAL PURPOSE,7,3,1.0,81.0,2.16
SIDDIPET,HUSNABAD,CHERIYAL,MADDUR,LADNOOR,GENERAL PURPOSE,7,13,4.0,103.0,5.98
SIDDIPET,HUSNABAD,CHERIYAL,MADDUR,LAKKAPALLI,GENERAL PURPOSE,7,1,,0.0,0.32
SIDDIPET,HUSNABAD,CHERIYAL,MADDUR,MADDUR   (HQ),GENERAL PURPOSE,7,16,12.0,1154.0,30.7
SIDDIPET,HUSNABAD,CHERIYAL,MADDUR,MARMAMULA,GENERAL PURPOSE,7,5,4.0,187.0,5.0
SIDDIPET,HUSNABAD,CHERIYAL,MADDUR,NARSAIPALLI,GENERAL PURPOSE,7,3,1.0,5.0,1.32
SIDDIPET,HUSNABAD,CHERIYAL,MADDUR,REBARTHI,GENERAL PURPOSE,7,9,5.0,149.0,6.0
SIDDIPET,HUSNABAD,CHERIYAL,MADDUR,SALAKPUR,GENERAL PURPOSE,7,5,4.0,92.0,2.88
SIDDIPET,HUSNABAD,CHERIYAL,MADDUR,VALLAMPATLA,GENERAL PURPOSE,7,3,2.0,76.0,2.24
SIDDIPET,HUSNABAD,CHERIYAL,MADDUR,VANGAPALLI,GENERAL PURPOSE,7,5,1.0,0.0,4.24
SIDDIPET,GAJWEL,TUKKAPUR,DOULATHABAD,GOVINDAPUR,GENERAL PURPOSE,7,1,1.0,-784.0,1.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL WEST,NANDARAM,GENERAL PURPOSE,7,1,1.0,-102.0,1.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL WEST,NANDARUM,GENERAL PURPOSE,7,1,1.0,0.0,1.0
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL WEST,PANDILLA,GENERAL PURPOSE,7,4,3.0,3.0,2.52
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL WEST,PANDILLA ,GENERAL PURPOSE,7,3,1.0,1.0,2.26
SIDDIPET,HUSNABAD,HUSNABAD TOWN,HUSNABAD RURAL WEST,POTHARAM (J),GENERAL PURPOSE,7,1,1.0,6.0,1.0
